experiment_id,scenario_id,composition_id,axes_json,attacker,defender,samples,attacker_wins,draws,attacker_losses,mean_rounds,budget_A,target_budget_A,remainder_A,A_initial_soldier,A_initial_spearman,A_initial_archer,A_initial_knight,budget_B,target_budget_B,remainder_B,B_initial_soldier,B_initial_spearman,B_initial_archer,B_initial_knight,A_raw_dead_soldier,A_raw_wounded_soldier,A_projected_dead_soldier,A_projected_wounded_soldier,A_projected_prisoners_soldier,A_raw_dead_spearman,A_raw_wounded_spearman,A_projected_dead_spearman,A_projected_wounded_spearman,A_projected_prisoners_spearman,A_raw_dead_archer,A_raw_wounded_archer,A_projected_dead_archer,A_projected_wounded_archer,A_projected_prisoners_archer,A_raw_dead_knight,A_raw_wounded_knight,A_projected_dead_knight,A_projected_wounded_knight,A_projected_prisoners_knight,A_bench_economic_loss_rate,B_raw_dead_soldier,B_raw_wounded_soldier,B_projected_dead_soldier,B_projected_wounded_soldier,B_projected_prisoners_soldier,B_raw_dead_spearman,B_raw_wounded_spearman,B_projected_dead_spearman,B_projected_wounded_spearman,B_projected_prisoners_spearman,B_raw_dead_archer,B_raw_wounded_archer,B_projected_dead_archer,B_projected_wounded_archer,B_projected_prisoners_archer,B_raw_dead_knight,B_raw_wounded_knight,B_projected_dead_knight,B_projected_wounded_knight,B_projected_prisoners_knight,B_bench_economic_loss_rate
3ce28d148916ecc068679893,d4-exact-equality,reference,[],B,A,2000,0,0,2000,20,10,,0,1,0,0,0,10,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5c79a3588032cfe68f9ee733,d4-asymmetric-one-on-one,reference,[],A,B,2000,585,0,1415,4.369,70,,0,0,0,1,0,70,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7075,0.284,0.0405,0.014,0,0,0,0,0,0,0.0545,0,0,0,0,0,0.4665,0.5305,0.0225,0.0325,0,0,0,0,0,0,0,0,0,0,0,0.055
5c79a3588032cfe68f9ee733,d4-asymmetric-one-on-one,reference,[],B,A,2000,624,0,1376,6.659,70,,0,0,0,1,0,70,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.548,0.026,0.027,0,0,0,0,0,0,0.053,0,0,0,0,0,0.688,0.3115,0.035,0.0155,0,0,0,0,0,0,0,0,0,0,0,0.0505
6109b5e9be5aa8348518ecba,d4-exact-equality,reference,"{""criterion"":""structure"",""equality"":""defender"",""rounds"":1}",A,B,2000,0,0,2000,1,10,,0,1,0,0,0,10,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6109b5e9be5aa8348518ecba,d4-exact-equality,reference,"{""criterion"":""structure"",""equality"":""defender"",""rounds"":1}",B,A,2000,0,0,2000,1,10,,0,1,0,0,0,10,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6e0be5c53888e8b1c43b9932,d4-exact-equality,reference,"{""criterion"":""economic"",""equality"":""draw"",""rounds"":2}",A,B,2000,0,2000,0,2,10,,0,1,0,0,0,10,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6e0be5c53888e8b1c43b9932,d4-exact-equality,reference,"{""criterion"":""economic"",""equality"":""draw"",""rounds"":2}",B,A,2000,0,2000,0,2,10,,0,1,0,0,0,10,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ea2b0412d5a4a8da9baddfc,d4-exact-equality,reference,"{""criterion"":""structure""}",A,B,2000,0,0,2000,20,10,,0,1,0,0,0,10,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ea2b0412d5a4a8da9baddfc,d4-exact-equality,reference,"{""criterion"":""structure""}",B,A,2000,0,0,2000,20,10,,0,1,0,0,0,10,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ffdc6e72a6086f72eb2e858,d4-asymmetric-one-on-one,reference,"{""criterion"":""economic"",""equality"":""draw"",""rounds"":1}",A,B,2000,0,2000,0,1,70,,0,0,0,1,0,70,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5895,0,0.028,0,0,0,0,0,0,0.028,0,0,0,0,0,0,0.5765,0,0.0315,0,0,0,0,0,0,0,0,0,0,0,0.0315
6ffdc6e72a6086f72eb2e858,d4-asymmetric-one-on-one,reference,"{""criterion"":""economic"",""equality"":""draw"",""rounds"":1}",B,A,2000,0,2000,0,1,70,,0,0,0,1,0,70,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5895,0,0.028,0,0,0,0,0,0,0.028,0,0,0,0,0,0,0.241,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0.008
7af3bb35d0a4cb656b9546e0,d4-asymmetric-one-on-one,reference,"{""criterion"":""structure"",""equality"":""defender"",""rounds"":2}",A,B,2000,550,0,1450,2,70,,0,0,0,1,0,70,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836,0,0.041,0,0,0,0,0,0,0.041,0,0,0,0,0,0.0005,0.899,0,0.047,0,0,0,0,0,0,0,0,0,0,0,0.047
7af3bb35d0a4cb656b9546e0,d4-asymmetric-one-on-one,reference,"{""criterion"":""structure"",""equality"":""defender"",""rounds"":2}",B,A,2000,907,0,1093,2,70,,0,0,0,1,0,70,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836,0,0.041,0,0,0,0,0,0,0.041,0,0,0,0,0,0,0.722,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0.036
7f6ec2fa0080f7bbe9add5b7,d4-asymmetric-one-on-one,reference,"{""criterion"":""economic"",""equality"":""draw"",""rounds"":2}",A,B,2000,1,1999,0,2,70,,0,0,0,1,0,70,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836,0,0.041,0,0,0,0,0,0,0.041,0,0,0,0,0,0.0005,0.899,0,0.047,0,0,0,0,0,0,0,0,0,0,0,0.047
7f6ec2fa0080f7bbe9add5b7,d4-asymmetric-one-on-one,reference,"{""criterion"":""economic"",""equality"":""draw"",""rounds"":2}",B,A,2000,0,2000,0,2,70,,0,0,0,1,0,70,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836,0,0.041,0,0,0,0,0,0,0.041,0,0,0,0,0,0,0.722,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0.036
91f84a85965a730fa11de24f,d4-asymmetric-one-on-one,reference,"{""criterion"":""structure"",""equality"":""draw""}",A,B,2000,585,348,1067,4.369,70,,0,0,0,1,0,70,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7075,0.284,0.0405,0.014,0,0,0,0,0,0,0.0545,0,0,0,0,0,0.4665,0.5305,0.0225,0.0325,0,0,0,0,0,0,0,0,0,0,0,0.055
91f84a85965a730fa11de24f,d4-asymmetric-one-on-one,reference,"{""criterion"":""structure"",""equality"":""draw""}",B,A,2000,624,276,1100,6.659,70,,0,0,0,1,0,70,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.548,0.026,0.027,0,0,0,0,0,0,0.053,0,0,0,0,0,0.688,0.3115,0.035,0.0155,0,0,0,0,0,0,0,0,0,0,0,0.0505
94dae2e108e333449fbbd757,d4-exact-equality,reference,"{""criterion"":""economic"",""equality"":""defender"",""rounds"":2}",A,B,2000,0,0,2000,2,10,,0,1,0,0,0,10,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94dae2e108e333449fbbd757,d4-exact-equality,reference,"{""criterion"":""economic"",""equality"":""defender"",""rounds"":2}",B,A,2000,0,0,2000,2,10,,0,1,0,0,0,10,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96574e8131c369d4c6a75944,d4-exact-equality,reference,"{""criterion"":""economic"",""equality"":""defender"",""rounds"":1}",A,B,2000,0,0,2000,1,10,,0,1,0,0,0,10,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96574e8131c369d4c6a75944,d4-exact-equality,reference,"{""criterion"":""economic"",""equality"":""defender"",""rounds"":1}",B,A,2000,0,0,2000,1,10,,0,1,0,0,0,10,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a99283ca1961745632893dc0,d4-exact-equality,reference,"{""criterion"":""structure"",""equality"":""draw""}",A,B,2000,0,2000,0,20,10,,0,1,0,0,0,10,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a99283ca1961745632893dc0,d4-exact-equality,reference,"{""criterion"":""structure"",""equality"":""draw""}",B,A,2000,0,2000,0,20,10,,0,1,0,0,0,10,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
add4cbeb8ca20b994ad2daff,d4-asymmetric-one-on-one,reference,"{""criterion"":""economic"",""equality"":""draw""}",A,B,2000,585,348,1067,4.369,70,,0,0,0,1,0,70,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7075,0.284,0.0405,0.014,0,0,0,0,0,0,0.0545,0,0,0,0,0,0.4665,0.5305,0.0225,0.0325,0,0,0,0,0,0,0,0,0,0,0,0.055
add4cbeb8ca20b994ad2daff,d4-asymmetric-one-on-one,reference,"{""criterion"":""economic"",""equality"":""draw""}",B,A,2000,624,276,1100,6.659,70,,0,0,0,1,0,70,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.548,0.026,0.027,0,0,0,0,0,0,0.053,0,0,0,0,0,0.688,0.3115,0.035,0.0155,0,0,0,0,0,0,0,0,0,0,0,0.0505
c5e94caa8f339157a76354f9,d4-asymmetric-one-on-one,reference,"{""criterion"":""economic"",""equality"":""defender"",""rounds"":2}",A,B,2000,1,0,1999,2,70,,0,0,0,1,0,70,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836,0,0.041,0,0,0,0,0,0,0.041,0,0,0,0,0,0.0005,0.899,0,0.047,0,0,0,0,0,0,0,0,0,0,0,0.047
c5e94caa8f339157a76354f9,d4-asymmetric-one-on-one,reference,"{""criterion"":""economic"",""equality"":""defender"",""rounds"":2}",B,A,2000,0,0,2000,2,70,,0,0,0,1,0,70,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836,0,0.041,0,0,0,0,0,0,0.041,0,0,0,0,0,0,0.722,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0.036
df70e3c15d07909ff0f82dd9,d4-exact-equality,reference,"{""criterion"":""economic"",""equality"":""draw""}",A,B,2000,0,2000,0,20,10,,0,1,0,0,0,10,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
df70e3c15d07909ff0f82dd9,d4-exact-equality,reference,"{""criterion"":""economic"",""equality"":""draw""}",B,A,2000,0,2000,0,20,10,,0,1,0,0,0,10,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ec1a642a0814ee165f34c2ef,d4-exact-equality,reference,"{""criterion"":""structure"",""equality"":""defender"",""rounds"":2}",A,B,2000,0,0,2000,2,10,,0,1,0,0,0,10,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ec1a642a0814ee165f34c2ef,d4-exact-equality,reference,"{""criterion"":""structure"",""equality"":""defender"",""rounds"":2}",B,A,2000,0,0,2000,2,10,,0,1,0,0,0,10,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f06ba3ce5af61d0c2f66dce7,d4-exact-equality,reference,"{""criterion"":""structure"",""equality"":""draw"",""rounds"":2}",A,B,2000,0,2000,0,2,10,,0,1,0,0,0,10,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f06ba3ce5af61d0c2f66dce7,d4-exact-equality,reference,"{""criterion"":""structure"",""equality"":""draw"",""rounds"":2}",B,A,2000,0,2000,0,2,10,,0,1,0,0,0,10,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fea79bc500b00c3695547c10,d4-exact-equality,reference,"{""criterion"":""structure"",""equality"":""draw"",""rounds"":1}",A,B,2000,0,2000,0,1,10,,0,1,0,0,0,10,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fea79bc500b00c3695547c10,d4-exact-equality,reference,"{""criterion"":""structure"",""equality"":""draw"",""rounds"":1}",B,A,2000,0,2000,0,1,10,,0,1,0,0,0,10,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
