experiment_id,scenario_id,composition_id,axes_json,attacker,defender,samples,attacker_wins,draws,attacker_losses,mean_rounds,budget_A,target_budget_A,remainder_A,A_initial_soldier,A_initial_spearman,A_initial_archer,A_initial_knight,budget_B,target_budget_B,remainder_B,B_initial_soldier,B_initial_spearman,B_initial_archer,B_initial_knight,A_raw_dead_soldier,A_raw_wounded_soldier,A_projected_dead_soldier,A_projected_wounded_soldier,A_projected_prisoners_soldier,A_raw_dead_spearman,A_raw_wounded_spearman,A_projected_dead_spearman,A_projected_wounded_spearman,A_projected_prisoners_spearman,A_raw_dead_archer,A_raw_wounded_archer,A_projected_dead_archer,A_projected_wounded_archer,A_projected_prisoners_archer,A_raw_dead_knight,A_raw_wounded_knight,A_projected_dead_knight,A_projected_wounded_knight,A_projected_prisoners_knight,A_bench_economic_loss_rate,B_raw_dead_soldier,B_raw_wounded_soldier,B_projected_dead_soldier,B_projected_wounded_soldier,B_projected_prisoners_soldier,B_raw_dead_spearman,B_raw_wounded_spearman,B_projected_dead_spearman,B_projected_wounded_spearman,B_projected_prisoners_spearman,B_raw_dead_archer,B_raw_wounded_archer,B_projected_dead_archer,B_projected_wounded_archer,B_projected_prisoners_archer,B_raw_dead_knight,B_raw_wounded_knight,B_projected_dead_knight,B_projected_wounded_knight,B_projected_prisoners_knight,B_bench_economic_loss_rate
5fa31be922d9fc2961a07a2c,d1-spearman-n1,reference,[],B,A,2000,21,0,1979,8.292,70,,0,0,1,0,0,70,,0,0,1,0,0,0,0,0,0,0,0.0205,0.906,0.001,0.049,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.9895,0.0105,0.053,0.0005,0,0,0,0,0,0,0,0,0,0,0,0.0535
61308cb6584e615bcf00105a,d1-spearman-n10,reference,[],A,B,2000,0,0,2000,6.9945,700,,0,0,10,0,0,700,,0,0,10,0,0,0,0,0,0,0,5.394,4.2745,0.289,0.2225,0,0,0,0,0,0,0,0,0,0,0,0.05115,0,0,0,0,0,0.012,8.496,0,0.4345,0,0,0,0,0,0,0,0,0,0,0,0.04345
61308cb6584e615bcf00105a,d1-spearman-n10,reference,[],B,A,2000,0,0,2000,6.9635,700,,0,0,10,0,0,700,,0,0,10,0,0,0,0,0,0,0,0.0095,8.466,0.0005,0.435,0,0,0,0,0,0,0,0,0,0,0,0.04355,0,0,0,0,0,5.3645,4.3035,0.263,0.2225,0,0,0,0,0,0,0,0,0,0,0,0.04855
651ddd2e8f10ab136285ebe3,d1-soldier-n50,reference,[],A,B,2000,914,0,1086,20,500,,0,50,0,0,0,500,,0,50,0,0,0,6.63,37.2945,0.337,1.589,0.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03852,6.7285,37.154,0.3415,1.629,0.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03941
651ddd2e8f10ab136285ebe3,d1-soldier-n50,reference,[],B,A,2000,878,0,1122,20,500,,0,50,0,0,0,500,,0,50,0,0,0,6.63,37.2945,0.337,1.635,0.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03944,6.7285,37.154,0.3415,1.5825,0.257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03848
b0b5634238fc8ea0773c987e,d1-spearman-n100,reference,[],A,B,2000,0,0,2000,6.957,7000,,0,0,100,0,0,7000,,0,0,100,0,0,0,0,0,0,0,49.172,49.2585,2.4825,2.477,0,0,0,0,0,0,0,0,0,0,0,0.049595,0,0,0,0,0,0,87.386,0,4.4265,0,0,0,0,0,0,0,0,0,0,0,0.044265
b0b5634238fc8ea0773c987e,d1-spearman-n100,reference,[],B,A,2000,0,0,2000,6.9685,7000,,0,0,100,0,0,7000,,0,0,100,0,0,0,0,0,0,0,0.0025,87.377,0,4.3805,0,0,0,0,0,0,0,0,0,0,0,0.043805,0,0,0,0,0,49.4275,49.0715,2.4795,2.5235,0,0,0,0,0,0,0,0,0,0,0,0.05003
c276cb7465e64aaef6370ba5,d1-archer-n5,reference,[],A,B,2000,1546,0,454,2.272,350,,0,0,0,5,0,350,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1.5325,3.4645,0.0815,0.1585,0,0,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,3.549,1.4495,0.1745,0.0725,0,0,0,0,0,0,0.0494
c276cb7465e64aaef6370ba5,d1-archer-n5,reference,[],B,A,2000,1542,0,458,2.265,350,,0,0,0,5,0,350,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3.548,1.452,0.1855,0.0735,0,0,0,0,0,0,0.0518,0,0,0,0,0,0,0,0,0,0,1.499,3.498,0.0665,0.18,0,0,0,0,0,0,0.0493
daa28eb95af959943499287f,d1-soldier-n5,reference,[],A,B,2000,675,0,1325,19.1445,50,,0,5,0,0,0,50,,0,5,0,0,0,0.611,3.7075,0.0335,0.162,0.0285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391,0.6385,3.6705,0.027,0.177,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408
daa28eb95af959943499287f,d1-soldier-n5,reference,[],B,A,2000,637,0,1363,19.1445,50,,0,5,0,0,0,50,,0,5,0,0,0,0.611,3.7075,0.0335,0.1775,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422,0.6385,3.6705,0.027,0.1575,0.0265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369
f5f7fa3316829c1c554903ce,d1-archer-n10,reference,[],A,B,2000,1758,0,242,2.2745,700,,0,0,0,10,0,700,,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2.609,7.39,0.1185,0.336,0,0,0,0,0,0,0.04545,0,0,0,0,0,0,0,0,0,0,7.5095,2.49,0.362,0.123,0,0,0,0,0,0,0.0485
f5f7fa3316829c1c554903ce,d1-archer-n10,reference,[],B,A,2000,1765,0,235,2.271,700,,0,0,0,10,0,700,,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7.45,2.5495,0.3745,0.1205,0,0,0,0,0,0,0.0495,0,0,0,0,0,0,0,0,0,0,2.5655,7.434,0.1105,0.3745,0,0,0,0,0,0,0.0485
f6782003874fb97bf01d298a,d1-archer-n100,reference,[],A,B,2000,1999,0,1,2.03,7000,,0,0,0,100,0,7000,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,2.0515,97.9485,0.1025,4.869,0,0,0,0,0,0,0.049715,0,0,0,0,0,0,0,0,0,0,58.7455,41.2545,2.9055,2.09,0,0,0,0,0,0,0.049955
f6782003874fb97bf01d298a,d1-archer-n100,reference,[],B,A,2000,2000,0,0,2.032,7000,,0,0,0,100,0,7000,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,58.671,41.329,2.9695,2.0125,0,0,0,0,0,0,0.04982,0,0,0,0,0,0,0,0,0,0,2.2365,97.7635,0.113,4.909,0,0,0,0,0,0,0.05022
f7f50eb47bc86ac1a7830fab,d1-knight-n10,reference,[],A,B,2000,832,0,1168,1.101,5500,,0,0,0,0,10,5500,,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8475,4.1525,0.315,0.198,0,0.0513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9135,4.0865,0.303,0.2075,0,0.05105
f7f50eb47bc86ac1a7830fab,d1-knight-n10,reference,[],B,A,2000,833,0,1167,1.101,5500,,0,0,0,0,10,5500,,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8475,4.1525,0.315,0.198,0,0.0513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9135,4.0865,0.303,0.2075,0,0.05105
fab0b077eb90ac95c7b072b2,d1-spearman-n5,reference,[],A,B,2000,1,0,1999,6.8135,350,,0,0,5,0,0,350,,0,0,5,0,0,0,0,0,0,0,2.567,2.1935,0.132,0.1145,0,0,0,0,0,0,0,0,0,0,0,0.0493,0,0,0,0,0,0.0095,4.092,0,0.2085,0,0,0,0,0,0,0,0,0,0,0,0.0417
fab0b077eb90ac95c7b072b2,d1-spearman-n5,reference,[],B,A,2000,0,0,2000,6.78,350,,0,0,5,0,0,350,,0,0,5,0,0,0,0,0,0,0,0.015,4.1005,0.001,0.222,0,0,0,0,0,0,0,0,0,0,0,0.0446,0,0,0,0,0,2.555,2.1975,0.125,0.108,0,0,0,0,0,0,0,0,0,0,0,0.0466
