experiment_id,scenario_id,composition_id,axes_json,attacker,defender,samples,attacker_wins,draws,attacker_losses,mean_rounds,budget_A,target_budget_A,remainder_A,A_initial_soldier,A_initial_spearman,A_initial_archer,A_initial_knight,budget_B,target_budget_B,remainder_B,B_initial_soldier,B_initial_spearman,B_initial_archer,B_initial_knight,A_raw_dead_soldier,A_raw_wounded_soldier,A_projected_dead_soldier,A_projected_wounded_soldier,A_projected_prisoners_soldier,A_raw_dead_spearman,A_raw_wounded_spearman,A_projected_dead_spearman,A_projected_wounded_spearman,A_projected_prisoners_spearman,A_raw_dead_archer,A_raw_wounded_archer,A_projected_dead_archer,A_projected_wounded_archer,A_projected_prisoners_archer,A_raw_dead_knight,A_raw_wounded_knight,A_projected_dead_knight,A_projected_wounded_knight,A_projected_prisoners_knight,A_bench_economic_loss_rate,B_raw_dead_soldier,B_raw_wounded_soldier,B_projected_dead_soldier,B_projected_wounded_soldier,B_projected_prisoners_soldier,B_raw_dead_spearman,B_raw_wounded_spearman,B_projected_dead_spearman,B_projected_wounded_spearman,B_projected_prisoners_spearman,B_raw_dead_archer,B_raw_wounded_archer,B_projected_dead_archer,B_projected_wounded_archer,B_projected_prisoners_archer,B_raw_dead_knight,B_raw_wounded_knight,B_projected_dead_knight,B_projected_wounded_knight,B_projected_prisoners_knight,B_bench_economic_loss_rate
47a8053ce8e9cbac35d44002,d2-archer-n100,reference,"{""defense"":""2"",""rounds"":2}",A,B,2000,0,0,2000,1,7000,,0,0,0,100,0,7000,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,74.89,25.11,3.7785,1.2075,0,0,0,0,0,0,0.04986,0,0,0,0,0,0,0,0,0,0,0,100,0,5.0265,0,0,0,0,0,0,0.050265
47a8053ce8e9cbac35d44002,d2-archer-n100,reference,"{""defense"":""2"",""rounds"":2}",B,A,2000,0,0,2000,1,7000,,0,0,0,100,0,7000,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4.9855,0,0,0,0,0,0,0.049855,0,0,0,0,0,0,0,0,0,0,74.936,25.064,3.735,1.2505,0,0,0,0,0,0,0.049855
4c04eeff1cbbbab658533eeb,d2-archer-n100,reference,"{""defense"":""1.5"",""rounds"":2}",A,B,2000,2,0,1998,2,7000,,0,0,0,100,0,7000,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,99.668,0.332,5.005,0.014,0,0,0,0,0,0,0.05019,0,0,0,0,0,0,0,0,0,0,56.62,43.38,2.7945,2.1895,0,0,0,0,0,0,0.04984
4c04eeff1cbbbab658533eeb,d2-archer-n100,reference,"{""defense"":""1.5"",""rounds"":2}",B,A,2000,0,0,2000,2,7000,,0,0,0,100,0,7000,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,56.4125,43.5875,2.852,2.1275,0,0,0,0,0,0,0.049795,0,0,0,0,0,0,0,0,0,0,99.7235,0.2765,5.0235,0.01,0,0,0,0,0,0,0.050335
4cffdf34014800431feb8c6a,d2-archer-n100,reference,"{""defense"":""0.5"",""rounds"":1}",A,B,2000,0,0,2000,1,7000,,0,0,0,100,0,7000,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,74.89,0,3.702,0,0,0,0,0,0,0.03702,0,0,0,0,0,0,0,0,0,0,0,100,0,5.0265,0,0,0,0,0,0,0.050265
4cffdf34014800431feb8c6a,d2-archer-n100,reference,"{""defense"":""0.5"",""rounds"":1}",B,A,2000,0,0,2000,1,7000,,0,0,0,100,0,7000,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4.9855,0,0,0,0,0,0,0.049855,0,0,0,0,0,0,0,0,0,0,0,74.936,0,3.806,0,0,0,0,0,0,0.03806
54bd586422f9b4c7f95ea2ae,d2-archer-n100,reference,[],A,B,2000,1999,0,1,2.03,7000,,0,0,0,100,0,7000,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,2.0515,97.9485,0.1025,4.869,0,0,0,0,0,0,0.049715,0,0,0,0,0,0,0,0,0,0,58.7455,41.2545,2.9055,2.09,0,0,0,0,0,0,0.049955
54bd586422f9b4c7f95ea2ae,d2-archer-n100,reference,[],B,A,2000,2000,0,0,2.032,7000,,0,0,0,100,0,7000,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,58.671,41.329,2.9695,2.0125,0,0,0,0,0,0,0.04982,0,0,0,0,0,0,0,0,0,0,2.2365,97.7635,0.113,4.909,0,0,0,0,0,0,0.05022
55a2f99a800950d28c4c6d4e,d2-archer-n100,reference,"{""defense"":""1.25"",""rounds"":2}",A,B,2000,1,0,1999,2,7000,,0,0,0,100,0,7000,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,99.696,0.304,5.0055,0.015,0,0,0,0,0,0,0.050205,0,0,0,0,0,0,0,0,0,0,56.62,43.38,2.7945,2.1895,0,0,0,0,0,0,0.04984
55a2f99a800950d28c4c6d4e,d2-archer-n100,reference,"{""defense"":""1.25"",""rounds"":2}",B,A,2000,0,0,2000,2,7000,,0,0,0,100,0,7000,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,56.4125,43.5875,2.852,2.1275,0,0,0,0,0,0,0.049795,0,0,0,0,0,0,0,0,0,0,99.711,0.289,5.0215,0.0085,0,0,0,0,0,0,0.0503
5e2b8c6efbc3a79008f2828d,d2-archer-n100,reference,"{""defense"":""0.75"",""rounds"":1}",A,B,2000,0,0,2000,1,7000,,0,0,0,100,0,7000,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4.9855,0,0,0,0,0,0,0.049855,0,0,0,0,0,0,0,0,0,0,0,100,0,5.0265,0,0,0,0,0,0,0.050265
5e2b8c6efbc3a79008f2828d,d2-archer-n100,reference,"{""defense"":""0.75"",""rounds"":1}",B,A,2000,0,0,2000,1,7000,,0,0,0,100,0,7000,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4.9855,0,0,0,0,0,0,0.049855,0,0,0,0,0,0,0,0,0,0,0,100,0,5.0265,0,0,0,0,0,0,0.050265
63d5a61481570f6c86fa06b6,d2-archer-n100,reference,"{""defense"":""1"",""rounds"":1}",A,B,2000,0,0,2000,1,7000,,0,0,0,100,0,7000,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4.9855,0,0,0,0,0,0,0.049855,0,0,0,0,0,0,0,0,0,0,0,100,0,5.0265,0,0,0,0,0,0,0.050265
63d5a61481570f6c86fa06b6,d2-archer-n100,reference,"{""defense"":""1"",""rounds"":1}",B,A,2000,0,0,2000,1,7000,,0,0,0,100,0,7000,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4.9855,0,0,0,0,0,0,0.049855,0,0,0,0,0,0,0,0,0,0,0,100,0,5.0265,0,0,0,0,0,0,0.050265
64c2a6d85b4f20b98d0e1bc3,d2-archer-n5,reference,"{""defense"":""0.5"",""rounds"":1}",A,B,2000,8,0,1992,1,350,,0,0,0,5,0,350,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3.3175,0,0.1535,0,0,0,0,0,0,0.0307,0,0,0,0,0,0,0,0,0,0,0.006,4.9415,0,0.2475,0,0,0,0,0,0,0.0495
64c2a6d85b4f20b98d0e1bc3,d2-archer-n5,reference,"{""defense"":""0.5"",""rounds"":1}",B,A,2000,9,0,1991,1,350,,0,0,0,5,0,350,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.0055,4.96,0,0.2295,0,0,0,0,0,0,0.0459,0,0,0,0,0,0,0,0,0,0,0,3.351,0,0.177,0,0,0,0,0,0,0.0354
67948f55e4b7589892b3aacc,d2-archer-n5,reference,"{""defense"":""1.75"",""rounds"":2}",A,B,2000,204,0,1796,1.8775,350,,0,0,0,5,0,350,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4.1195,0.876,0.2125,0.039,0,0,0,0,0,0,0.0503,0,0,0,0,0,0,0,0,0,0,2.1055,2.885,0.1025,0.1435,0,0,0,0,0,0,0.0492
67948f55e4b7589892b3aacc,d2-archer-n5,reference,"{""defense"":""1.75"",""rounds"":2}",B,A,2000,220,0,1780,1.873,350,,0,0,0,5,0,350,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2.104,2.89,0.1145,0.1425,0,0,0,0,0,0,0.0514,0,0,0,0,0,0,0,0,0,0,4.0725,0.9225,0.1945,0.0555,0,0,0,0,0,0,0.05
6c167f1caec2805ac06350af,d2-archer-n5,reference,"{""defense"":""0.75"",""rounds"":1}",A,B,2000,8,0,1992,1,350,,0,0,0,5,0,350,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4.9655,0,0.2295,0,0,0,0,0,0,0.0459,0,0,0,0,0,0,0,0,0,0,0.006,4.9415,0,0.2475,0,0,0,0,0,0,0.0495
6c167f1caec2805ac06350af,d2-archer-n5,reference,"{""defense"":""0.75"",""rounds"":1}",B,A,2000,9,0,1991,1,350,,0,0,0,5,0,350,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.0055,4.96,0,0.2295,0,0,0,0,0,0,0.0459,0,0,0,0,0,0,0,0,0,0,0,4.9475,0,0.2475,0,0,0,0,0,0,0.0495
76ffa49c4ff2b9784f065058,d2-archer-n5,reference,"{""defense"":""1"",""rounds"":1}",A,B,2000,8,0,1992,1,350,,0,0,0,5,0,350,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.0055,4.96,0,0.2295,0,0,0,0,0,0,0.0459,0,0,0,0,0,0,0,0,0,0,0.006,4.9415,0,0.2475,0,0,0,0,0,0,0.0495
76ffa49c4ff2b9784f065058,d2-archer-n5,reference,"{""defense"":""1"",""rounds"":1}",B,A,2000,9,0,1991,1,350,,0,0,0,5,0,350,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.0055,4.96,0,0.2295,0,0,0,0,0,0,0.0459,0,0,0,0,0,0,0,0,0,0,0.006,4.9415,0,0.2475,0,0,0,0,0,0,0.0495
7c7056d49fa0b98928c042ae,d2-archer-n5,reference,"{""defense"":""1.5"",""rounds"":1}",A,B,2000,5,0,1995,1,350,,0,0,0,5,0,350,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.453,4.5125,0.019,0.2115,0,0,0,0,0,0,0.0461,0,0,0,0,0,0,0,0,0,0,0.006,4.9415,0,0.2475,0,0,0,0,0,0,0.0495
7c7056d49fa0b98928c042ae,d2-archer-n5,reference,"{""defense"":""1.5"",""rounds"":1}",B,A,2000,7,0,1993,1,350,,0,0,0,5,0,350,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.0055,4.96,0,0.2295,0,0,0,0,0,0,0.0459,0,0,0,0,0,0,0,0,0,0,0.447,4.5005,0.022,0.228,0,0,0,0,0,0,0.05
80c35c4e878fb0523a84e45c,d2-archer-n5,reference,"{""defense"":""1.75""}",A,B,2000,204,0,1796,1.886,350,,0,0,0,5,0,350,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4.153,0.8425,0.213,0.0375,0,0,0,0,0,0,0.0501,0,0,0,0,0,0,0,0,0,0,2.1365,2.854,0.103,0.1425,0,0,0,0,0,0,0.0491
80c35c4e878fb0523a84e45c,d2-archer-n5,reference,"{""defense"":""1.75""}",B,A,2000,219,0,1781,1.8845,350,,0,0,0,5,0,350,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2.15,2.844,0.116,0.139,0,0,0,0,0,0,0.051,0,0,0,0,0,0,0,0,0,0,4.1195,0.8755,0.197,0.0545,0,0,0,0,0,0,0.0503
8b4f0c1cd2a031a5b62c6871,d2-archer-n100,reference,"{""defense"":""1.75"",""rounds"":1}",A,B,2000,0,0,2000,1,7000,,0,0,0,100,0,7000,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.0295,99.9705,0.0015,4.984,0,0,0,0,0,0,0.049855,0,0,0,0,0,0,0,0,0,0,0,100,0,5.0265,0,0,0,0,0,0,0.050265
8b4f0c1cd2a031a5b62c6871,d2-archer-n100,reference,"{""defense"":""1.75"",""rounds"":1}",B,A,2000,0,0,2000,1,7000,,0,0,0,100,0,7000,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4.9855,0,0,0,0,0,0,0.049855,0,0,0,0,0,0,0,0,0,0,0.025,99.975,0.0045,5.023,0,0,0,0,0,0,0.050275
8bebdf0353987c93c321818b,d2-archer-n5,reference,"{""defense"":""1""}",A,B,2000,844,0,1156,2.106,350,,0,0,0,5,0,350,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2.905,2.094,0.1555,0.1045,0,0,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,2.8865,2.111,0.141,0.105,0,0,0,0,0,0,0.0492
8bebdf0353987c93c321818b,d2-archer-n5,reference,"{""defense"":""1""}",B,A,2000,835,0,1165,2.106,350,,0,0,0,5,0,350,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2.905,2.094,0.1555,0.1045,0,0,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,2.8865,2.111,0.141,0.105,0,0,0,0,0,0,0.0492
90402185d62f2279e2caec4c,d2-archer-n5,reference,"{""defense"":""1.25"",""rounds"":1}",A,B,2000,5,0,1995,1,350,,0,0,0,5,0,350,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.453,4.5125,0.019,0.2115,0,0,0,0,0,0,0.0461,0,0,0,0,0,0,0,0,0,0,0.006,4.9415,0,0.2475,0,0,0,0,0,0,0.0495
90402185d62f2279e2caec4c,d2-archer-n5,reference,"{""defense"":""1.25"",""rounds"":1}",B,A,2000,7,0,1993,1,350,,0,0,0,5,0,350,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.0055,4.96,0,0.2295,0,0,0,0,0,0,0.0459,0,0,0,0,0,0,0,0,0,0,0.447,4.5005,0.022,0.228,0,0,0,0,0,0,0.05
91c9f4debcb6db0a6f7591e3,d2-archer-n5,reference,"{""defense"":""2"",""rounds"":2}",A,B,2000,4,0,1996,1.1755,350,,0,0,0,5,0,350,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4.092,0.9055,0.209,0.0455,0,0,0,0,0,0,0.0509,0,0,0,0,0,0,0,0,0,0,0.371,4.586,0.016,0.2345,0,0,0,0,0,0,0.0501
91c9f4debcb6db0a6f7591e3,d2-archer-n5,reference,"{""defense"":""2"",""rounds"":2}",B,A,2000,3,0,1997,1.1775,350,,0,0,0,5,0,350,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.362,4.6075,0.019,0.2165,0,0,0,0,0,0,0.0471,0,0,0,0,0,0,0,0,0,0,4.131,0.8635,0.196,0.04,0,0,0,0,0,0,0.0472
9c6331c6f86c1e73690f3409,d2-archer-n5,reference,"{""defense"":""0.75"",""rounds"":2}",A,B,2000,1452,0,548,1.9985,350,,0,0,0,5,0,350,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.6755,4.321,0.0355,0.2055,0,0,0,0,0,0,0.0482,0,0,0,0,0,0,0,0,0,0,2.487,2.509,0.124,0.1245,0,0,0,0,0,0,0.0497
9c6331c6f86c1e73690f3409,d2-archer-n5,reference,"{""defense"":""0.75"",""rounds"":2}",B,A,2000,1434,0,566,1.999,350,,0,0,0,5,0,350,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2.493,2.505,0.135,0.123,0,0,0,0,0,0,0.0516,0,0,0,0,0,0,0,0,0,0,0.6725,4.324,0.031,0.2195,0,0,0,0,0,0,0.0501
9d9b19f3c7b6231bc6ac58f9,d2-archer-n100,reference,"{""defense"":""2""}",A,B,2000,0,0,2000,1,7000,,0,0,0,100,0,7000,,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,74.89,25.11,3.7785,1.2075,0,0,0,0,0,0,0.04986,0,0,0,0,0,0,0,0,0,0,0,100,0,5.0265,0,0,0,0,0,0,0.050265
